_id,contributors,created_at,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,favorite_count,favorited,geo,geo.coordinates,geo.type,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,lang,place.id,place.name,place.place_type,place.url,possibly_sensitive,retweet_count,retweeted,source,text,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_location,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.url,user.utc_offset,user.verified
62638d3f6142e85dd9fb01c8,null,Mon Dec 15 01:43:19 +0000 2014,[],,[],[],"[{""id"":821330863,""indices"":[0,13],""id_str"":""821330863"",""screen_name"":""emilygoyaars"",""name"":""emily""},{""id"":30122242,""indices"":[14,22],""id_str"":""30122242"",""screen_name"":""riwired"",""name"":""RiWired""},{""id"":16834659,""indices"":[23,35],""id_str"":""16834659"",""screen_name"":""SkyNewsAust"",""name"":""Sky News Australia""}]",,0,false,null,,,544306676619173889,544306676619173889,emilygoyaars,544280441151574016,544280441151574016,821330863,821330863,en,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@emilygoyaars @riwired @SkyNewsAust apparantely this loner is not isis, and I don't think cowboy comments like this help right now.",false,false,Thu Dec 23 23:27:24 +0000 2010,true,true,"LEFT of centre,loves boxer dogs, chess,green issues, the ocean, animals, bushwalking,reading,Collingwood magpies,history,music,blues, rock,dining out,politics",,14,false,303,false,265,false,229994594,229994594,false,false,en,6,Mt Evelyn,Stephen James.,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,,http://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0084B4,null,C0DEED,DDEEF6,333333,true,false,piesnchess,10006,null,null,null,false
62638d407a5a474752a68930,null,Mon Dec 15 01:47:53 +0000 2014,[],,[],"[{""url"":""http://t.co/vQZimbYwXO"",""indices"":[82,104],""expanded_url"":""http://www.abc.net.au/newsradio/content/s4148817.htm"",""display_url"":""abc.net.au/newsradio/cont…""}]","[{""id"":328474622,""indices"":[0,12],""id_str"":""328474622"",""screen_name"":""col_livesey"",""name"":""Colin Livesey""},{""id"":1359226843,""indices"":[13,26],""id_str"":""1359226843"",""screen_name"":""BasimaFaysal"",""name"":""Basima Faysal""},{""id"":16834659,""indices"":[27,39],""id_str"":""16834659"",""screen_name"":""SkyNewsAust"",""name"":""Sky News Australia""}]",,0,false,null,,,544307827070615553,544307827070615553,col_livesey,544281375826665472,544281375826665472,328474622,328474622,en,,,,,false,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@col_livesey @BasimaFaysal @SkyNewsAust 
It is according to this terrorism expert
http://t.co/vQZimbYwXO",false,false,Thu Apr 11 02:07:21 +0000 2013,true,false,"If you follow just to get a follow then unfollow, I will block.",,536,false,162,false,263,true,1343325901,1343325901,false,false,en,0,,justsayingDMY ,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1343325901/1406280804,http://pbs.twimg.com/profile_images/492603727400824832/BI_ugHxG_normal.jpeg,https://pbs.twimg.com/profile_images/492603727400824832/BI_ugHxG_normal.jpeg,0084B4,null,C0DEED,DDEEF6,333333,true,false,justsayingDMY,9674,null,null,null,false
62638d40bb36c693fae2dd7c,null,Mon Dec 15 01:51:17 +0000 2014,[],,[],[],"[{""id"":2351613186,""indices"":[0,8],""id_str"":""2351613186"",""screen_name"":""DrozAnn"",""name"":""Ann Droz""},{""id"":30122242,""indices"":[9,17],""id_str"":""30122242"",""screen_name"":""riwired"",""name"":""RiWired""},{""id"":16834659,""indices"":[18,30],""id_str"":""16834659"",""screen_name"":""SkyNewsAust"",""name"":""Sky News Australia""},{""id"":1269181292,""indices"":[31,43],""id_str"":""1269181292"",""screen_name"":""liztilley84"",""name"":""Elizabeth Tilley""}]",,0,false,null,,,544308681337106432,544308681337106432,DrozAnn,544280357760024576,544280357760024576,2351613186,2351613186,en,,,,,,1,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DrozAnn @riwired @SkyNewsAust @liztilley84 along with all life hating alan vomit jones listeners too, thatd help, the redneck brigade.",false,false,Thu Dec 23 23:27:24 +0000 2010,true,true,"LEFT of centre,loves boxer dogs, chess,green issues, the ocean, animals, bushwalking,reading,Collingwood magpies,history,music,blues, rock,dining out,politics",,14,false,303,false,265,false,229994594,229994594,false,false,en,6,Mt Evelyn,Stephen James.,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,,http://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0084B4,null,C0DEED,DDEEF6,333333,true,false,piesnchess,10006,null,null,null,false
62638d4100e50a21349651f8,null,Mon Dec 15 01:59:28 +0000 2014,[],,[],[],"[{""id"":1343325901,""indices"":[0,14],""id_str"":""1343325901"",""screen_name"":""justsayingDMY"",""name"":""justsayingDMY ""}]",,0,false,null,,,544310742086717441,544310742086717441,justsayingDMY,544307827070615553,544307827070615553,1343325901,1343325901,en,,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@justsayingDMY I was being facetious as it seems media and the left go out of their way to minimise islamist terror threat,false,false,Sun Jul 03 12:56:02 +0000 2011,true,false,,,25,false,41,false,154,false,328474622,328474622,false,false,en,0,"north Queensland ,'straylia ",Colin Livesey,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,,http://pbs.twimg.com/profile_images/2551791454/4r8qshzu0qwxb215d204_normal.jpeg,https://pbs.twimg.com/profile_images/2551791454/4r8qshzu0qwxb215d204_normal.jpeg,0084B4,null,C0DEED,DDEEF6,333333,true,false,col_livesey,2222,null,null,null,false
62638d42b49999e7d3f89ee3,null,Mon Dec 15 02:03:53 +0000 2014,[],,[],[],"[{""id"":328474622,""indices"":[0,12],""id_str"":""328474622"",""screen_name"":""col_livesey"",""name"":""Colin Livesey""},{""id"":16834659,""indices"":[45,57],""id_str"":""16834659"",""screen_name"":""SkyNewsAust"",""name"":""Sky News Australia""}]",,0,false,null,,,544311853409529856,544311853409529856,col_livesey,544310742086717441,544310742086717441,328474622,328474622,en,,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@col_livesey 
I know, it was mostly aimed at @SkyNewsAust   but thought you would also be interested in that piece",false,false,Thu Apr 11 02:07:21 +0000 2013,true,false,"If you follow just to get a follow then unfollow, I will block.",,536,false,162,false,263,true,1343325901,1343325901,false,false,en,0,,justsayingDMY ,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1343325901/1406280804,http://pbs.twimg.com/profile_images/492603727400824832/BI_ugHxG_normal.jpeg,https://pbs.twimg.com/profile_images/492603727400824832/BI_ugHxG_normal.jpeg,0084B4,null,C0DEED,DDEEF6,333333,true,false,justsayingDMY,9674,null,null,null,false
62638d423c291d80d2207250,null,Mon Dec 15 02:21:39 +0000 2014,[],,[],[],"[{""id"":229994594,""indices"":[0,11],""id_str"":""229994594"",""screen_name"":""piesnchess"",""name"":""Stephen James.""},{""id"":30122242,""indices"":[12,20],""id_str"":""30122242"",""screen_name"":""riwired"",""name"":""RiWired""},{""id"":16834659,""indices"":[21,33],""id_str"":""16834659"",""screen_name"":""SkyNewsAust"",""name"":""Sky News Australia""},{""id"":1269181292,""indices"":[34,46],""id_str"":""1269181292"",""screen_name"":""liztilley84"",""name"":""Elizabeth Tilley""}]",,0,false,null,,,544316325468725248,544316325468725248,piesnchess,544308681337106432,544308681337106432,229994594,229994594,en,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@piesnchess @riwired @SkyNewsAust @liztilley84 People should be kind to each other and live together no matter which religion.,false,false,Wed Feb 19 12:30:20 +0000 2014,true,false,"Humanitarian, Philosopher, Chef",,45,false,24,false,50,false,2351613186,2351613186,false,false,en,1,Australia,Ann Droz,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/2351613186/1413936074,http://pbs.twimg.com/profile_images/436120889533288449/zREotgBd_normal.jpeg,https://pbs.twimg.com/profile_images/436120889533288449/zREotgBd_normal.jpeg,0084B4,null,C0DEED,DDEEF6,333333,true,false,DrozAnn,307,null,null,null,false
62638d4310a6ba8d99aefd12,null,Mon Dec 15 04:18:03 +0000 2014,[],,[],[],"[{""id"":71194194,""indices"":[0,9],""id_str"":""71194194"",""screen_name"":""rachflit"",""name"":""Rachel Flit""},{""id"":16834659,""indices"":[10,22],""id_str"":""16834659"",""screen_name"":""SkyNewsAust"",""name"":""Sky News Australia""}]",,0,false,null,,,544345616265261056,544345616265261056,rachflit,544277353900154880,544277353900154880,71194194,71194194,en,,,,,,0,false,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","@rachflit @SkyNewsAust ...It's Jihadists. Copying dumbassery has kind of been their bag for centuries.",false,false,Sun Aug 31 10:27:51 +0000 2014,true,false,Life is more fun if you play games.,,2826,false,1057,false,1998,false,2782041548,2782041548,false,false,en,7,,Ryan Peters,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/2782041548/1409508799,http://pbs.twimg.com/profile_images/522979397406445569/8x8Wj1dm_normal.png,https://pbs.twimg.com/profile_images/522979397406445569/8x8Wj1dm_normal.png,0084B4,null,C0DEED,DDEEF6,333333,true,false,Xuchilbara89,6364,null,null,null,false
62638d44a648e5c7b8d551a0,null,Mon Dec 15 11:53:39 +0000 2014,[],,[],[],"[{""id"":1343325901,""indices"":[0,14],""id_str"":""1343325901"",""screen_name"":""justsayingDMY"",""name"":""justsayingDMY ""},{""id"":16834659,""indices"":[15,27],""id_str"":""16834659"",""screen_name"":""SkyNewsAust"",""name"":""Sky News Australia""}]",,0,false,null,,,544460273432530944,544460273432530944,justsayingDMY,544311853409529856,544311853409529856,1343325901,1343325901,en,,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@justsayingDMY @SkyNewsAust wsy too many pc apologists with their heads up their arse . Should get ready to kiss it goodbye,false,false,Sun Jul 03 12:56:02 +0000 2011,true,false,,,25,false,41,false,154,false,328474622,328474622,false,false,en,0,"north Queensland ,'straylia ",Colin Livesey,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,,http://pbs.twimg.com/profile_images/2551791454/4r8qshzu0qwxb215d204_normal.jpeg,https://pbs.twimg.com/profile_images/2551791454/4r8qshzu0qwxb215d204_normal.jpeg,0084B4,null,C0DEED,DDEEF6,333333,true,false,col_livesey,2222,null,null,null,false
62638d44583ec2a63cd15e11,null,Sun Dec 14 23:49:28 +0000 2014,[],,[],[],"[{""id"":872683897,""indices"":[0,10],""id_str"":""872683897"",""screen_name"":""KEEMSTARx"",""name"":""#DramaAlert KEEMSTAR""}]",,0,false,null,,,544278027891646464,544278027891646464,KEEMSTARx,544277860555710464,544277860555710464,872683897,872683897,en,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@KEEMSTARx holy shit,false,false,Sat Sep 21 11:21:35 +0000 2013,false,false,18+ NSFW,,1053,false,272,false,89,false,1889895517,1889895517,false,false,en,3,*O4L*,dAN.,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1889895517/1418414864,http://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,https://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,3B94D9,null,000000,000000,000000,false,false,chupaDANNNj,8710,Amsterdam,https://t.co/xJKOijX9px,3600,false
62638d451a4ca189cbdb79d4,null,Sun Dec 14 23:49:52 +0000 2014,[],,[],[],"[{""id"":872683897,""indices"":[0,10],""id_str"":""872683897"",""screen_name"":""KEEMSTARx"",""name"":""#DramaAlert KEEMSTAR""}]",,1,false,null,,,544278126084517888,544278126084517888,KEEMSTARx,544277860555710464,544277860555710464,872683897,872683897,en,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@KEEMSTARx top quality banter,false,false,Sat Sep 01 13:19:12 +0000 2012,false,false,odd future n lauren is my girl x /,,4284,false,3080,false,972,true,796066422,796066422,false,false,en,1,norwich,Tyler▵,false,131516,http://pbs.twimg.com/profile_background_images/485407072716996608/HMrkocnE.jpeg,https://pbs.twimg.com/profile_background_images/485407072716996608/HMrkocnE.jpeg,true,https://pbs.twimg.com/profile_banners/796066422/1416714051,http://pbs.twimg.com/profile_images/573837035959681024/n9c1g26O_normal.jpeg,https://pbs.twimg.com/profile_images/573837035959681024/n9c1g26O_normal.jpeg,009999,null,FFFFFF,EFEFEF,333333,true,false,sxtynvne,27381,London,http://t.co/1liSqczO4x,0,false
62638d4626dbd38c8438ac1c,null,Sun Dec 14 23:58:37 +0000 2014,[],,[],[],"[{""id"":1889895517,""indices"":[0,12],""id_str"":""1889895517"",""screen_name"":""chupaDANNNj"",""name"":""dAN.""},{""id"":872683897,""indices"":[13,23],""id_str"":""872683897"",""screen_name"":""KEEMSTARx"",""name"":""#DramaAlert KEEMSTAR""}]",,1,false,null,,,544280329050005507,544280329050005507,chupaDANNNj,544278027891646464,544278027891646464,1889895517,1889895517,en,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@chupaDANNNj @KEEMSTARx really hope this guy doesnt have explosives too :I,false,false,Thu Sep 23 03:04:44 +0000 2010,false,false,"Im Kris, i take pictures, sup? ✌",,1261,false,89,false,246,false,193970285,193970285,false,false,en,1,Vancouver,Kris,false,00A8FC,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,https://pbs.twimg.com/profile_banners/193970285/1402202022,http://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,https://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,080000,null,000000,B01919,FF0000,true,false,Kiippyy,4758,Alaska,null,-32400,false
62638d46a74292ba2c1f34c3,null,Mon Dec 15 00:09:21 +0000 2014,[],,[],[],"[{""id"":193970285,""indices"":[0,8],""id_str"":""193970285"",""screen_name"":""Kiippyy"",""name"":""Kris""},{""id"":872683897,""indices"":[9,19],""id_str"":""872683897"",""screen_name"":""KEEMSTARx"",""name"":""#DramaAlert KEEMSTAR""}]",,0,false,null,,,544283032732332032,544283032732332032,Kiippyy,544280329050005507,544280329050005507,193970285,193970285,en,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Kiippyy @KEEMSTARx u know theres some fucked up people who wants to see him blow up himself,false,false,Sat Sep 21 11:21:35 +0000 2013,false,false,18+ NSFW,,1053,false,272,false,89,false,1889895517,1889895517,false,false,en,3,*O4L*,dAN.,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1889895517/1418414864,http://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,https://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,3B94D9,null,000000,000000,000000,false,false,chupaDANNNj,8710,Amsterdam,https://t.co/xJKOijX9px,3600,false
62638d47d4e8475e0802426e,null,Mon Dec 15 00:12:15 +0000 2014,[],,[],[],"[{""id"":1889895517,""indices"":[0,12],""id_str"":""1889895517"",""screen_name"":""chupaDANNNj"",""name"":""dAN.""},{""id"":872683897,""indices"":[13,23],""id_str"":""872683897"",""screen_name"":""KEEMSTARx"",""name"":""#DramaAlert KEEMSTAR""}]",,0,false,null,,,544283762201083904,544283762201083904,chupaDANNNj,544283032732332032,544283032732332032,1889895517,1889895517,en,,,,,,1,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chupaDANNNj @KEEMSTARx this might not end well honestly, i wouldnt expect isis to hold somthing up without trying to behead or blow it up",false,false,Thu Sep 23 03:04:44 +0000 2010,false,false,"Im Kris, i take pictures, sup? ✌",,1261,false,89,false,246,false,193970285,193970285,false,false,en,1,Vancouver,Kris,false,00A8FC,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,https://pbs.twimg.com/profile_banners/193970285/1402202022,http://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,https://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,080000,null,000000,B01919,FF0000,true,false,Kiippyy,4758,Alaska,null,-32400,false
62638d48b6532d7cf28a9d24,null,Mon Dec 15 00:13:20 +0000 2014,[],,[],[],"[{""id"":193970285,""indices"":[0,8],""id_str"":""193970285"",""screen_name"":""Kiippyy"",""name"":""Kris""},{""id"":872683897,""indices"":[9,19],""id_str"":""872683897"",""screen_name"":""KEEMSTARx"",""name"":""#DramaAlert KEEMSTAR""}]",,0,false,null,,,544284034902528000,544284034902528000,Kiippyy,544283762201083904,544283762201083904,193970285,193970285,en,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Kiippyy @KEEMSTARx is there a live feed somewhere,false,false,Sat Sep 21 11:21:35 +0000 2013,false,false,18+ NSFW,,1053,false,272,false,89,false,1889895517,1889895517,false,false,en,3,*O4L*,dAN.,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1889895517/1418414864,http://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,https://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,3B94D9,null,000000,000000,000000,false,false,chupaDANNNj,8710,Amsterdam,https://t.co/xJKOijX9px,3600,false
62638d48e60d6a9671cba4e7,null,Mon Dec 15 00:15:30 +0000 2014,[],,[],[],"[{""id"":1889895517,""indices"":[0,12],""id_str"":""1889895517"",""screen_name"":""chupaDANNNj"",""name"":""dAN.""}]",,0,false,null,,,544284578068713473,544284578068713473,chupaDANNNj,544284034902528000,544284034902528000,1889895517,1889895517,en,,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chupaDANNNj yea ill link in 2 secs im not near comp,false,false,Thu Sep 23 03:04:44 +0000 2010,false,false,"Im Kris, i take pictures, sup? ✌",,1261,false,89,false,246,false,193970285,193970285,false,false,en,1,Vancouver,Kris,false,00A8FC,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,https://pbs.twimg.com/profile_banners/193970285/1402202022,http://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,https://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,080000,null,000000,B01919,FF0000,true,false,Kiippyy,4758,Alaska,null,-32400,false
62638d49e38589418a3ffd46,null,Mon Dec 15 00:16:19 +0000 2014,[],,[],"[{""url"":""https://t.co/tJXzys2jia"",""indices"":[13,36],""expanded_url"":""https://au.news.yahoo.com/video/watch/17174725/yahoo-7-live-sydney/"",""display_url"":""au.news.yahoo.com/video/watch/17…""}]","[{""id"":1889895517,""indices"":[0,12],""id_str"":""1889895517"",""screen_name"":""chupaDANNNj"",""name"":""dAN.""}]",,1,false,null,,,544284783442796544,544284783442796544,chupaDANNNj,544284034902528000,544284034902528000,1889895517,1889895517,und,,,,,false,1,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@chupaDANNNj https://t.co/tJXzys2jia,false,false,Thu Sep 23 03:04:44 +0000 2010,false,false,"Im Kris, i take pictures, sup? ✌",,1261,false,89,false,246,false,193970285,193970285,false,false,en,1,Vancouver,Kris,false,00A8FC,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,https://pbs.twimg.com/profile_banners/193970285/1402202022,http://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,https://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,080000,null,000000,B01919,FF0000,true,false,Kiippyy,4758,Alaska,null,-32400,false
62638d4a01e4eae921d22d23,null,Mon Dec 15 00:16:35 +0000 2014,[],,[],[],"[{""id"":193970285,""indices"":[0,8],""id_str"":""193970285"",""screen_name"":""Kiippyy"",""name"":""Kris""}]",,1,false,null,,,544284850463985664,544284850463985664,Kiippyy,544284783442796544,544284783442796544,193970285,193970285,en,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Kiippyy thanks,false,false,Sat Sep 21 11:21:35 +0000 2013,false,false,18+ NSFW,,1053,false,272,false,89,false,1889895517,1889895517,false,false,en,3,*O4L*,dAN.,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1889895517/1418414864,http://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,https://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,3B94D9,null,000000,000000,000000,false,false,chupaDANNNj,8710,Amsterdam,https://t.co/xJKOijX9px,3600,false
62638d4afe42cc9c297a8a11,null,Mon Dec 15 00:17:19 +0000 2014,[],,[],[],"[{""id"":1889895517,""indices"":[0,12],""id_str"":""1889895517"",""screen_name"":""chupaDANNNj"",""name"":""dAN.""}]",,0,false,null,,,544285037483421697,544285037483421697,chupaDANNNj,544284850463985664,544284850463985664,1889895517,1889895517,en,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chupaDANNNj np im bout to head out but tweet at me if some shit happens, seriously i wanna know lol",false,false,Thu Sep 23 03:04:44 +0000 2010,false,false,"Im Kris, i take pictures, sup? ✌",,1261,false,89,false,246,false,193970285,193970285,false,false,en,1,Vancouver,Kris,false,00A8FC,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,https://pbs.twimg.com/profile_banners/193970285/1402202022,http://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,https://pbs.twimg.com/profile_images/471930398264418304/GPVWGayh_normal.png,080000,null,000000,B01919,FF0000,true,false,Kiippyy,4758,Alaska,null,-32400,false
62638d4b96c8c8bdf8d5f73a,null,Mon Dec 15 00:17:36 +0000 2014,[],,[],[],"[{""id"":193970285,""indices"":[0,8],""id_str"":""193970285"",""screen_name"":""Kiippyy"",""name"":""Kris""}]",,0,false,null,,,544285107415445504,544285107415445504,Kiippyy,544285037483421697,544285037483421697,193970285,193970285,tl,,,,,,0,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Kiippyy sure np,false,false,Sat Sep 21 11:21:35 +0000 2013,false,false,18+ NSFW,,1053,false,272,false,89,false,1889895517,1889895517,false,false,en,3,*O4L*,dAN.,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1889895517/1418414864,http://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,https://pbs.twimg.com/profile_images/541963615213862913/_4K_WEqr_normal.jpeg,3B94D9,null,000000,000000,000000,false,false,chupaDANNNj,8710,Amsterdam,https://t.co/xJKOijX9px,3600,false
62638d4c0ef791aac8e4856e,null,Mon Dec 15 05:23:43 +0000 2014,[],,[],[],"[{""id"":872683897,""indices"":[0,10],""id_str"":""872683897"",""screen_name"":""KEEMSTARx"",""name"":""#DramaAlert KEEMSTAR""}]",,2,false,null,,,544362143903010816,544362143903010816,KEEMSTARx,544277860555710464,544277860555710464,872683897,872683897,en,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KEEMSTARx dick head it's not confirmed its Jihadist extremists. Don't speculate",false,false,Fri Dec 12 01:50:56 +0000 2014,true,false,,,0,false,2,false,7,false,2916677139,2916677139,false,false,en-AU,0,,Itz Kam,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/2916677139/1418349719,http://pbs.twimg.com/profile_images/543224213994078208/yVRb_Def_normal.jpeg,https://pbs.twimg.com/profile_images/543224213994078208/yVRb_Def_normal.jpeg,0084B4,null,C0DEED,DDEEF6,333333,true,false,ImKamakase,4,null,null,null,false
62638d4cdf2ca5455097646f,null,Mon Dec 15 05:36:58 +0000 2014,[],,[],[],"[{""id"":2916677139,""indices"":[94,105],""id_str"":""2916677139"",""screen_name"":""ImKamakase"",""name"":""Itz Kam""}]",,50,false,null,,,544365478224101377,544365478224101377,ImKamakase,544362143903010816,544362143903010816,2916677139,2916677139,en,,,,,,4,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Srry the whole holding the hostages &amp; threatening to kill them made me think it's extreme @ImKamakase my bad. Jk ur dumb!",false,false,Wed Oct 10 23:43:12 +0000 2012,false,false,Creator of #DramaAlert #1 source for News on the Social interactions in Gaming Entertainment!,,152334,false,174737,false,542,true,872683897,872683897,false,false,en,221,,#DramaAlert KEEMSTAR,false,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,false,https://pbs.twimg.com/profile_banners/872683897/1417984476,http://pbs.twimg.com/profile_images/541702853954252800/taWyH6FW_normal.png,https://pbs.twimg.com/profile_images/541702853954252800/taWyH6FW_normal.png,3B94D9,null,000000,000000,000000,false,false,KEEMSTARx,45100,Atlantic Time (Canada),https://t.co/aS4PQGYdio,-14400,false
